loss,accuracy,val_loss,val_accuracy
0.29812949895858765,0.9112542867660522,0.16515623033046722,0.9455599784851074
0.14141902327537537,0.9532171487808228,0.12704625725746155,0.9568666815757751
0.11701466888189316,0.9604799747467041,0.11121148616075516,0.9634933471679688
0.10412294417619705,0.9648371338844299,0.10349433124065399,0.9645466804504395
0.09518106281757355,0.9678371548652649,0.0903385728597641,0.9692666530609131
0.08898600190877914,0.9697999954223633,0.0853070467710495,0.970853328704834
0.08371749520301819,0.9719628691673279,0.08007980138063431,0.9728800058364868
0.07966432720422745,0.9730114340782166,0.07622869312763214,0.9741600155830383
0.07616424560546875,0.974205732345581,0.07433155179023743,0.9751600027084351
0.07322652637958527,0.9755942821502686,0.07994245737791061,0.9730133414268494
0.07068801671266556,0.9765571355819702,0.0698462650179863,0.9767733216285706
0.06860285997390747,0.977165699005127,0.06742607802152634,0.9778266549110413
0.06639517098665237,0.978074312210083,0.06503316760063171,0.9784533381462097
0.06458596885204315,0.9786056876182556,0.06449148803949356,0.9789066910743713
0.06304455548524857,0.9793628454208374,0.06860727071762085,0.9772666692733765
0.061513014137744904,0.9799028635025024,0.06550288200378418,0.9784666895866394
0.060013726353645325,0.980459988117218,0.06248566880822182,0.9799866676330566
0.05896066874265671,0.9806885719299316,0.05974369868636131,0.9810933470726013
0.057656433433294296,0.981220006942749,0.07017138600349426,0.9744133353233337
0.0563519261777401,0.9817799925804138,0.05884595587849617,0.981440007686615
