loss,accuracy,val_loss,val_accuracy
1.0003451108932495,0.6197999715805054,0.7532067894935608,0.6998666524887085
0.7094613909721375,0.7132856845855713,0.6668855547904968,0.7362666726112366
0.6546819806098938,0.7306285500526428,0.6282240152359009,0.7306666374206543
0.6208219528198242,0.7471428513526917,0.5965977907180786,0.7608000040054321
0.5960715413093567,0.7605142593383789,0.5751340985298157,0.7627999782562256
0.5761450529098511,0.7705143094062805,0.5576754808425903,0.782800018787384
0.5589770674705505,0.7789714336395264,0.5404052138328552,0.7860000133514404
0.5440672636032104,0.7860285639762878,0.5280905365943909,0.7934666872024536
0.5311985015869141,0.7918285727500916,0.5142233371734619,0.7985333204269409
0.5185236930847168,0.796914279460907,0.502805769443512,0.8068000078201294
0.5075324177742004,0.8033714294433594,0.49307283759117126,0.8091999888420105
0.49649927020072937,0.8100857138633728,0.48450541496276855,0.81413334608078
0.4857217073440552,0.8125714063644409,0.47159135341644287,0.8218666911125183
0.4758373200893402,0.8162000179290771,0.46226614713668823,0.8213333487510681
0.46632784605026245,0.8206285834312439,0.45221003890037537,0.8289333581924438
0.45679521560668945,0.8239428400993347,0.44331249594688416,0.830133318901062
0.4472828507423401,0.8281428813934326,0.4358145594596863,0.8314666748046875
0.43792060017585754,0.8313999772071838,0.42666304111480713,0.8394666910171509
0.429588258266449,0.8353999853134155,0.4182274341583252,0.8413333296775818
0.4209498465061188,0.8390856981277466,0.41496720910072327,0.840666651725769
