loss,accuracy,val_loss,val_accuracy
0.4302297830581665,0.8474199771881104,0.3234539330005646,0.8855199813842773
0.258382111787796,0.9095199704170227,0.22594965994358063,0.9189066886901855
0.19935153424739838,0.9296828508377075,0.1789007931947708,0.9364266395568848
0.16907063126564026,0.9402114152908325,0.15830396115779877,0.9454399943351746
0.15001505613327026,0.9474771618843079,0.15305688977241516,0.9446799755096436
0.1370484083890915,0.9522799849510193,0.1368343085050583,0.9525200128555298
0.12704767286777496,0.9562114477157593,0.13014918565750122,0.9544666409492493
0.11876817047595978,0.9594085812568665,0.12370315194129944,0.9566133618354797
0.1121264398097992,0.9619028568267822,0.11902839690446854,0.9584133625030518
0.10604218393564224,0.9644485712051392,0.11472626030445099,0.9606266617774963
0.10098374634981155,0.9663400053977966,0.11139394342899323,0.9613466858863831
0.09593439847230911,0.9682771563529968,0.11182577908039093,0.9609333276748657
0.09167858213186264,0.9700886011123657,0.10504229366779327,0.9636533260345459
0.08739544451236725,0.9715371131896973,0.1046765148639679,0.9641600251197815
0.08351863920688629,0.9730228781700134,0.10083314776420593,0.964733362197876
0.08010134845972061,0.9742514491081238,0.09866758435964584,0.9659333229064941
0.0766502097249031,0.9755799770355225,0.09632750600576401,0.9668933153152466
0.07341036200523376,0.9770628809928894,0.09588804841041565,0.9662266373634338
0.07066738605499268,0.9780885577201843,0.09366869926452637,0.9676133394241333
0.06789073348045349,0.979137122631073,0.09541989862918854,0.966533362865448
