loss,accuracy,val_loss,val_accuracy
0.8688811659812927,0.7455999851226807,0.5031569600105286,0.8886666893959045
0.34467244148254395,0.9368285536766052,0.2507022023200989,0.9557333588600159
0.1664123684167862,0.9806857109069824,0.12317866086959839,0.9853333234786987
0.08563592284917831,0.9942857027053833,0.06256378442049026,0.9977333545684814
0.04605798423290253,0.9983428716659546,0.03357354551553726,0.9991999864578247
0.025627758353948593,0.9995714426040649,0.022646771743893623,0.9991999864578247
0.01482814084738493,0.9998000264167786,0.01622166484594345,0.9986666440963745
0.008647414855659008,0.9999428391456604,0.006952750496566296,0.9998666644096375
0.0051758200861513615,0.9999714493751526,0.004605687689036131,0.9998666644096375
0.0032914273906499147,0.9999428391456604,0.003120681270956993,0.9998666644096375
0.002137616742402315,1.0,0.002048012800514698,0.9998666644096375
0.0013825702480971813,1.0,0.0013782300520688295,0.9998666644096375
0.0008806056575849652,1.0,0.001226711319759488,0.9998666644096375
0.0005928074824623764,1.0,0.0008054679492488503,0.9998666644096375
0.0008019601809792221,0.9997714161872864,0.0005838279612362385,0.9998666644096375
0.0003271378518547863,1.0,0.0004226348828524351,0.9998666644096375
0.00026794307632371783,1.0,0.0032721811439841986,0.9994666576385498
0.00018674701277632266,1.0,0.00032900090445764363,0.9998666644096375
0.00019527363474480808,1.0,0.0002531539066694677,1.0
0.0002668426895979792,0.999914288520813,0.0002272568381158635,1.0
