loss,accuracy,val_loss,val_accuracy
0.1442674994468689,0.9564628601074219,0.0802248865365982,0.9774933457374573
0.0674169585108757,0.9810885787010193,0.05723803862929344,0.98471999168396
0.05094589665532112,0.985885739326477,0.04431721195578575,0.9883599877357483
0.04254612326622009,0.9887942671775818,0.03891930356621742,0.9897466897964478
0.036601535975933075,0.9906342625617981,0.03568641468882561,0.9903733134269714
0.0323215015232563,0.9917657375335693,0.03244800865650177,0.9918400049209595
0.029347330331802368,0.9925199747085571,0.029113782569766045,0.9920799732208252
0.027715904638171196,0.9929428696632385,0.027997493743896484,0.992680013179779
0.02566622570157051,0.9933800101280212,0.026567095890641212,0.9932933449745178
0.02355402708053589,0.9939714074134827,0.024812495335936546,0.9938533306121826
0.022196514531970024,0.9941999912261963,0.024874432012438774,0.993173360824585
0.021118221804499626,0.9945999979972839,0.022891968488693237,0.9939733147621155
0.01958458311855793,0.9950885772705078,0.020206373184919357,0.9948133230209351
0.01879611797630787,0.9951714277267456,0.02280118688941002,0.9940000176429749
0.01778467185795307,0.9954028725624084,0.0211052093654871,0.9938933253288269
0.01682639867067337,0.9957600235939026,0.02010260708630085,0.99454665184021
0.016462417319417,0.9958657026290894,0.017454983666539192,0.995306670665741
0.015968088060617447,0.9959085583686829,0.017453236505389214,0.9953733086585999
0.015181487426161766,0.9961485862731934,0.017529036849737167,0.9953466653823853
0.014468248933553696,0.996314287185669,0.017977608367800713,0.9954400062561035
