loss,accuracy,val_loss,val_accuracy
0.6122249364852905,0.7330856919288635,0.45406782627105713,0.7993333339691162
0.3687242865562439,0.8571714162826538,0.29899901151657104,0.9043999910354614
0.2556268870830536,0.9321714043617249,0.22088918089866638,0.9557333588600159
0.1932908147573471,0.9656857252120972,0.17451895773410797,0.974399983882904
0.1546400636434555,0.980571448802948,0.1411353200674057,0.98826664686203
0.12674342095851898,0.9886857271194458,0.11807041615247726,0.9897333383560181
0.10479722917079926,0.9930857419967651,0.09837253391742706,0.9942666888237
0.08805657178163528,0.9964571595191956,0.08082381635904312,0.9969333410263062
0.07478681206703186,0.9980571269989014,0.07044725865125656,0.9973333477973938
0.06388478726148605,0.99871426820755,0.06399662792682648,0.9986666440963745
0.05484909936785698,0.9994000196456909,0.05420684069395065,0.9983999729156494
0.04650679603219032,0.9995999932289124,0.04561552777886391,0.9990666508674622
0.0396764874458313,0.9995428323745728,0.043206069618463516,0.9982666373252869
0.033867575228214264,0.9997714161872864,0.03266802802681923,0.9998666644096375
0.028951112180948257,0.999828577041626,0.027949145063757896,0.9998666644096375
0.025060834363102913,0.999914288520813,0.02592332474887371,0.9993333220481873
0.021628394722938538,0.999914288520813,0.022821947932243347,0.9998666644096375
0.018601179122924805,0.9999428391456604,0.018825484439730644,1.0
0.01600033789873123,1.0,0.015293283388018608,1.0
0.01375584863126278,0.9999714493751526,0.014215282164514065,0.9998666644096375
