loss,accuracy,val_loss,val_accuracy
1.4041248559951782,0.5942000150680542,1.1788465976715088,0.8452000021934509
0.9380154013633728,0.9256571531295776,0.7471843957901001,0.9433333277702332
0.548693835735321,0.9786571264266968,0.42464306950569153,0.984000027179718
0.2953854501247406,0.9937142729759216,0.23133912682533264,0.995199978351593
0.15204563736915588,0.9984857439994812,0.12251675873994827,0.9982666373252869
0.07699722051620483,0.9995714426040649,0.06586576253175735,0.9990666508674622
0.0390826053917408,0.9998857378959656,0.03527483344078064,0.9997333288192749
0.019931577146053314,1.0,0.019421713426709175,0.9998666644096375
0.010229771956801414,1.0,0.01112271100282669,1.0
0.005235733930021524,1.0,0.006525219418108463,1.0
0.002696353243663907,1.0,0.0039510722272098064,1.0
0.0013759847497567534,1.0,0.002218556357547641,1.0
0.0007010442204773426,1.0,0.0014049136079847813,1.0
0.00035346942604519427,1.0,0.0008736323215998709,1.0
0.000175416047568433,1.0,0.000572038406971842,1.0
8.718074968783185e-05,1.0,0.00036988998181186616,1.0
4.316532795201056e-05,1.0,0.0002441055839881301,1.0
2.116998985002283e-05,1.0,0.00017340545309707522,1.0
1.0295581887476146e-05,1.0,0.00011149586498504505,1.0
5.081335075374227e-06,1.0,8.470477041555569e-05,1.0
