loss,accuracy,val_loss,val_accuracy
0.3758091926574707,0.8778485655784607,0.259383887052536,0.9152933359146118
0.22933775186538696,0.924522876739502,0.20958343148231506,0.9310533404350281
0.19727933406829834,0.9360971450805664,0.18938209116458893,0.9379199743270874
0.18068186938762665,0.9420456886291504,0.1766604781150818,0.9434133172035217
0.17010626196861267,0.9454885721206665,0.16916529834270477,0.9480400085449219
0.16240108013153076,0.9477999806404114,0.1622249186038971,0.9493600130081177
0.1563798040151596,0.9497714042663574,0.15554304420948029,0.9518666863441467
0.15157389640808105,0.9513685703277588,0.15213795006275177,0.9519866704940796
0.1478237807750702,0.9521600008010864,0.14856304228305817,0.9518399834632874
0.14418137073516846,0.9533485770225525,0.14655975997447968,0.9521733522415161
0.14140117168426514,0.9540828466415405,0.14197072386741638,0.9543866515159607
0.13873720169067383,0.9549228549003601,0.1406426578760147,0.954426646232605
0.13654875755310059,0.9553714394569397,0.13835035264492035,0.9554666876792908
0.13448038697242737,0.9559285640716553,0.1395583599805832,0.9529333114624023
0.13268370926380157,0.9564343094825745,0.13429339230060577,0.9565733075141907
0.13098278641700745,0.9567000269889832,0.13477295637130737,0.9561466574668884
0.1294814795255661,0.9573656916618347,0.13137391209602356,0.9566400051116943
0.128105029463768,0.9576799869537354,0.12986694276332855,0.9575999975204468
0.1267697960138321,0.9580057263374329,0.13050875067710876,0.9572399854660034
0.12547650933265686,0.958228588104248,0.12911885976791382,0.9572266936302185
